country,player_name,0s,100s,50s,Avg,Ca,HS,Inns,Mat,NO,Runs,S/R,St,Year
HOK,Waqas Barkat,1,0,0,0,1,0,1,1,0,0,,0,2016
HOK,Waqas Barkat,1,0,0,11.5,1,18*,3,3,1,23,62.16,0,2018
HOK,Waqas Barkat,3,0,0,12.75,3,27,10,10,2,102,55.43,0,Overall
IND,Vijay Bhardwaj,0,0,0,34,3,41*,8,9,4,136,70.47,0,1999
IND,Vijay Bhardwaj,1,0,0,0,1,0,1,1,0,0,,0,2002
IND,Vijay Bhardwaj,1,0,0,27.2,4,41*,9,10,4,136,70.1,0,Overall
IND,Yusuf Pathan,2,0,1,24,4,50*,7,12,3,96,107.87,0,2008
IND,Yusuf Pathan,4,0,1,18.88,3,59*,13,18,5,151,93.79,0,2009
IND,Yusuf Pathan,0,1,0,46.83,6,123*,8,12,2,281,122.17,0,2010
IND,Yusuf Pathan,1,1,1,23.5,4,105,13,14,1,282,121.03,0,2011
IND,Yusuf Pathan,0,0,0,,0,0,0,1,0,0,,0,2012
IND,Yusuf Pathan,7,2,3,27,17,123*,41,57,11,810,113.6,0,Overall
IND,Barinder Sran,0,0,0,,1,0,0,6,0,0,,0,2016
IND,Barinder Sran,0,0,0,,1,0,0,6,0,0,,0,Overall
IND,Shreyas Iyer,0,0,2,54,1,88,3,3,0,162,101.25,0,2017
IND,Shreyas Iyer,0,0,0,24,2,30,2,3,0,48,82.76,0,2018
IND,Shreyas Iyer,0,0,4,64.75,2,71,4,5,0,259,113.1,0,2019
IND,Shreyas Iyer,0,0,6,52.11,5,88,9,11,0,469,104.92,0,Overall
IND,Anshuman Gaekwad,0,0,0,29.5,1,37,2,3,0,59,60.82,0,1975
IND,Anshuman Gaekwad,0,0,0,8,0,13,2,2,0,16,41.03,0,1976
IND,Anshuman Gaekwad,0,0,1,94,1,78*,2,2,1,94,62.67,0,1978
IND,Anshuman Gaekwad,0,0,0,18,1,33,3,3,0,54,47.79,0,1979
IND,Anshuman Gaekwad,1,0,0,11,2,22,2,2,0,22,37.29,0,1983
IND,Anshuman Gaekwad,0,0,0,12,0,12,1,1,0,12,60,0,1984
IND,Anshuman Gaekwad,1,0,0,6,1,12,2,2,0,12,38.71,0,1987
IND,Anshuman Gaekwad,2,0,1,20.69,6,78*,14,15,1,269,52.85,0,Overall
IND,Gopal Sharma,0,0,0,,1,0,0,3,0,0,,0,1985
IND,Gopal Sharma,0,0,0,7,0,7,1,2,0,7,35,0,1986
IND,Gopal Sharma,0,0,0,4,1,4,1,6,0,4,,0,1987
IND,Gopal Sharma,0,0,0,5.5,2,7,2,11,0,11,45.83,0,Overall
IND,Rohit Sharma,0,0,1,20.33,3,52,3,4,0,61,82.43,0,2007
IND,Rohit Sharma,2,0,3,25.33,8,70*,28,28,7,532,72.58,0,2008
IND,Rohit Sharma,1,0,0,25.5,7,43*,7,9,3,102,65.81,0,2009
IND,Rohit Sharma,2,2,1,38.77,5,114,14,15,1,504,86.01,0,2010
IND,Rohit Sharma,0,0,6,55.55,3,95,16,16,5,611,82.68,0,2011
IND,Rohit Sharma,3,0,1,12.92,6,68,13,14,0,168,66.93,0,2012
IND,Rohit Sharma,0,2,8,52,6,209,27,28,4,1196,80.81,0,2013
IND,Rohit Sharma,0,1,3,52.55,5,264,12,12,1,578,94.29,0,2014
IND,Rohit Sharma,2,3,4,50.94,6,150,17,17,1,815,95.43,0,2015
IND,Rohit Sharma,0,2,2,62.67,5,171*,10,10,1,564,95.27,0,2016
IND,Rohit Sharma,1,6,5,71.83,4,208*,21,21,3,1293,99.46,0,2017
IND,Rohit Sharma,1,5,3,73.57,11,162,19,19,5,1030,100.1,0,2018
IND,Rohit Sharma,1,7,5,57.08,8,159,26,27,1,1427,89.52,0,2019
IND,Rohit Sharma,13,28,42,49.07,77,264,213,220,32,8881,88.81,0,Overall
IND,Rishi Dhawan,0,0,0,12,0,9,2,3,1,12,92.31,0,2016
IND,Rishi Dhawan,0,0,0,12,0,9,2,3,1,12,92.31,0,Overall
IND,Ramesh Powar,0,0,0,32,0,18*,2,2,1,32,110.34,0,2004
IND,Ramesh Powar,0,0,1,18.75,0,54,7,14,3,75,57.69,0,2006
IND,Ramesh Powar,0,0,0,6.22,3,17,10,15,1,56,55.45,0,2007
IND,Ramesh Powar,0,0,1,11.64,3,54,19,31,5,163,62.69,0,Overall
IND,Venkatapathy Raju,1,0,0,2,2,4,2,3,0,4,26.67,0,1990
IND,Venkatapathy Raju,0,0,0,5,1,3*,2,10,1,5,45.45,0,1991
IND,Venkatapathy Raju,1,0,0,6,1,8,5,12,2,18,72,0,1992
IND,Venkatapathy Raju,0,0,0,,1,1*,1,5,1,1,,0,1993
IND,Venkatapathy Raju,0,0,0,,2,1*,1,10,1,1,,0,1994
IND,Venkatapathy Raju,1,0,0,0,0,0,1,2,0,0,,0,1995
IND,Venkatapathy Raju,1,0,0,3,1,3*,4,11,3,3,33.33,0,1996
IND,Venkatapathy Raju,4,0,0,4,8,8,16,53,8,32,47.76,0,Overall
IND,Surinder Amarnath,0,0,1,33.33,1,62,3,3,0,100,84.03,0,1978
IND,Surinder Amarnath,0,0,1,33.33,1,62,3,3,0,100,84.03,0,Overall
IND,Rajesh Chauhan,1,0,0,3.5,3,4,3,6,1,7,38.89,0,1993
IND,Rajesh Chauhan,0,0,0,22,2,26*,5,15,2,66,75.86,0,1994
IND,Rajesh Chauhan,3,0,0,7.38,5,32,10,14,2,59,89.39,0,1997
IND,Rajesh Chauhan,4,0,0,10.15,10,32,18,35,5,132,77.19,0,Overall
IND,Ashok Patel,1,0,0,3,1,6,2,6,0,6,54.55,0,1984
IND,Ashok Patel,0,0,0,,0,0,0,2,0,0,,0,1985
IND,Ashok Patel,1,0,0,3,1,6,2,8,0,6,54.55,0,Overall
IND,Jacob Martin,0,0,0,20,3,33,2,3,0,40,40.4,0,1999
IND,Jacob Martin,1,0,0,20.5,2,39,5,5,1,82,50.62,0,2000
IND,Jacob Martin,0,0,0,36,1,36,1,2,0,36,51.43,0,2001
IND,Jacob Martin,1,0,0,22.57,6,39,8,10,1,158,47.73,0,Overall
IND,Bhagwat Chandrasekhar,0,0,0,,0,11*,1,1,1,11,84.62,0,1976
IND,Bhagwat Chandrasekhar,0,0,0,,0,11*,1,1,1,11,84.62,0,Overall
IND,Prashant Vaidya,0,0,0,,2,0,0,2,0,0,,0,1995
IND,Prashant Vaidya,0,0,0,7.5,0,12,2,2,0,15,125,0,1996
IND,Prashant Vaidya,0,0,0,7.5,2,12,2,4,0,15,125,0,Overall
IND,Naman Ojha,0,0,0,1,0,1,1,1,0,1,14.29,1,2010
IND,Naman Ojha,0,0,0,1,0,1,1,1,0,1,14.29,1,Overall
IND,Jatin Paranjpe,0,0,0,18,2,27,4,4,1,54,59.34,0,1998
IND,Jatin Paranjpe,0,0,0,18,2,27,4,4,1,54,59.34,0,Overall
IND,Gyanendra Pandey,1,0,0,4,0,4*,2,2,1,4,36.36,0,1999
IND,Gyanendra Pandey,1,0,0,4,0,4*,2,2,1,4,36.36,0,Overall
IND,Shardul Thakur,0,0,0,,2,0,0,2,0,0,,0,2017
IND,Shardul Thakur,1,0,0,22,1,22*,2,3,1,22,137.5,0,2018
IND,Shardul Thakur,0,0,0,,0,0,0,1,0,0,,0,2019
IND,Shardul Thakur,1,0,0,22,3,22*,2,6,1,22,137.5,0,Overall
IND,R P Singh,0,0,0,,2,9*,3,8,3,11,110,0,2005
IND,R P Singh,0,0,0,5,4,7,5,12,2,15,28.85,0,2006
IND,R P Singh,2,0,0,13,3,12*,6,18,4,26,47.27,0,2007
IND,R P Singh,1,0,0,2.67,2,4,3,9,0,8,42.11,0,2008
IND,R P Singh,0,0,0,22,1,23,3,8,1,44,41.51,0,2009
IND,R P Singh,0,0,0,,1,0,0,3,0,0,,0,2011
IND,R P Singh,3,0,0,10.4,13,23,20,58,10,104,42.98,0,Overall
IND,Murali Kartik,0,0,0,6.5,2,11,2,5,0,13,56.52,0,2002
IND,Murali Kartik,0,0,0,6,0,4*,3,4,2,6,42.86,0,2003
IND,Murali Kartik,0,0,0,30.5,3,32*,4,8,2,61,79.22,0,2004
IND,Murali Kartik,0,0,0,8,5,8,1,12,0,8,57.14,0,2005
IND,Murali Kartik,0,0,0,1,0,1,1,1,0,1,33.33,0,2006
IND,Murali Kartik,1,0,0,18.5,0,21*,3,7,1,37,77.08,0,2007
IND,Murali Kartik,1,0,0,14,10,32*,14,37,5,126,70.39,0,Overall
IND,Kris Srikkanth,1,0,0,8.5,0,17,2,2,0,17,42.5,0,1981
IND,Kris Srikkanth,0,0,3,49.5,3,95,6,6,0,297,115.56,0,1982
IND,Kris Srikkanth,2,0,0,19.38,3,48,16,16,0,310,54.2,0,1983
IND,Kris Srikkanth,0,0,2,74.5,0,99,2,2,0,149,81.42,0,1984
IND,Kris Srikkanth,1,0,3,24.64,4,93*,15,15,1,345,70.99,0,1985
IND,Kris Srikkanth,3,1,5,27.7,7,102,27,27,0,748,71.44,0,1986
IND,Kris Srikkanth,1,1,4,33.22,6,123,19,19,1,598,84.46,0,1987
IND,Kris Srikkanth,0,2,2,32.53,6,112,19,19,0,618,72.71,0,1988
IND,Kris Srikkanth,0,0,3,25.25,8,65,17,18,1,404,58.81,0,1989
IND,Kris Srikkanth,0,0,0,27,0,35,2,2,0,54,63.53,0,1990
IND,Kris Srikkanth,0,0,4,39.43,1,82,7,7,0,276,81.42,0,1991
IND,Kris Srikkanth,3,0,1,22.92,4,60,13,13,1,275,61.38,0,1992
IND,Kris Srikkanth,11,4,27,29.01,42,123,145,146,4,4091,71.75,0,Overall
IND,Javagal Srinath,1,0,0,8,1,14,4,11,1,24,42.86,0,1991
IND,Javagal Srinath,3,0,0,7.33,1,11,13,19,7,44,97.78,0,1992
IND,Javagal Srinath,0,0,0,3.5,2,5*,6,18,2,14,48.28,0,1993
IND,Javagal Srinath,1,0,0,6,4,7,5,23,2,18,54.55,0,1994
IND,Javagal Srinath,1,0,0,19,4,37,6,12,2,76,115.15,0,1995
IND,Javagal Srinath,3,0,1,14.05,5,53,24,32,5,267,93.36,0,1996
